Time (s),Signal strength,Ax (m/s²),Ay (m/s²),Az (m/s²),Bx (µT),By (µT),Bz (µT),ωx (rad/s),ωy (rad/s),ωz (rad/s),Voltage (mV)
0.4099999964237213,51,-0.3670707046985626,-9.782952308654785,0.32334592938423157,0.5980032682418823,42.25360107421875,-10.219342231750488,0.058645594865083694,0.10935850441455841,-0.09048828482627869,-0.01203901506960392
0.41999998688697815,49,-0.44221940636634827,-9.812939643859863,0.24502944946289062,0.5107678174972534,42.02751159667969,-10.592658996582031,0.11606679111719131,0.11021922528743744,-0.11397900432348251,-0.012551839463412762
0.4300000071525574,49,-0.41987910866737366,-9.846317291259766,0.2057618945837021,0.46022260189056396,42.02287292480469,-10.286383628845215,0.16170759499073029,0.10679616779088974,-0.11283798515796661,-0.011515896767377853
0.4399999976158142,49,-0.349630743265152,-9.8475923538208,0.2530432343482971,0.8230193853378296,42.53458786010742,-9.912809371948242,0.1780952513217926,0.09324701875448227,-0.1026960015296936,-0.012028217315673828
0.44999998807907104,50,-0.30595681071281433,-9.857181549072266,0.2600662112236023,0.6354631781578064,41.999446868896484,-9.723954200744629,0.178482323884964,0.07331990450620651,-0.09034852683544159,-0.011000311002135277
0.46000000834465027,50,-0.30500930547714233,-9.865439414978027,0.2551122307777405,0.8981958031654358,42.03532028198242,-10.593046188354492,0.17162227630615234,0.059453751891851425,-0.08256316930055618,-0.012558870017528534
0.4699999988079071,50,-0.35891327261924744,-9.866801261901855,0.2833353281021118,1.0019803047180176,41.95564651489258,-10.360143661499023,0.15583033859729767,0.04603533074259758,-0.07658424973487854,-0.012547068297863007
0.47999998927116394,50,-0.40784284472465515,-9.876391410827637,0.32379767298698425,0.8077532052993774,41.65623092651367,-9.84060001373291,0.12507443130016327,0.03781166672706604,-0.06931670755147934,-0.010993028990924358
0.49000000953674316,50,-0.4216408431529999,-9.88314151763916,0.303602933883667,0.5088435411453247,41.3840217590332,-10.519287109375,0.08647604286670685,0.034192319959402084,-0.049510303884744644,-0.011516398750245571
0.5,50,-0.38797491788864136,-9.873551368713379,0.3665766716003418,0.6963997483253479,41.65159606933594,-10.708141326904297,0.04654034227132797,0.028254620730876923,-0.015423779375851154,-0.012048137374222279
0.5099999904632568,50,-0.28206202387809753,-9.856573104858398,0.43889015913009644,0.626867949962616,42.00067138671875,-10.810707092285156,0.00817455630749464,0.025406094267964363,0.022942008450627327,-0.013592636212706566
0.5199999809265137,49,-0.21499665081501007,-9.802799224853516,0.3990689516067505,0.5980032682418823,41.92526626586914,-11.101222038269043,-0.023964792490005493,0.038279421627521515,0.0528947114944458,-0.012026878073811531
0.5299999713897705,49,-0.1561923325061798,-9.767698287963867,0.3321319818496704,0.5538724064826965,41.90952682495117,-10.590204238891602,-0.051526714116334915,0.06803642958402634,0.06912985444068909,-0.011006754823029041
0.5400000214576721,49,-0.11417654901742935,-9.730019569396973,0.29905691742897034,0.5534875392913818,42.19930648803711,-9.573078155517578,-0.0846162959933281,0.10356703400611877,0.07268501818180084,-0.013077636249363422
0.550000011920929,49,-0.15665127336978912,-9.71963119506836,0.29022717475891113,0.8245588541030884,42.546302795410156,-10.034879684448242,-0.11698824167251587,0.1317337155342102,0.05623709782958031,-0.012558870017528534
0.5600000023841858,50,-0.1851503551006317,-9.714171409606934,0.26047417521476746,0.7307807207107544,42.546302795410156,-10.12930679321289,-0.14467284083366394,0.1568559855222702,0.031975556164979935,-0.012554182671010494
0.5699999928474426,50,-0.18261875212192535,-9.755008697509766,0.22422274947166443,0.3347575068473816,41.97138595581055,-10.528071403503418,-0.1628471165895462,0.16928786039352417,0.017194509506225586,-0.012040354311466217
0.5799999833106995,50,-0.16963501274585724,-9.80943489074707,0.1810648888349533,0.4684329926967621,41.83095169067383,-10.117681503295898,-0.1685522198677063,0.16358275711536407,0.01034839078783989,-0.012554015032947063
0.5899999737739563,50,-0.1691020429134369,-9.8632230758667,0.15747523307800293,0.7931284308433533,42.0985221862793,-9.592453956604004,-0.16256976127624512,0.15681515634059906,-0.0007477477774955332,-0.01203064527362585
0.6000000238418579,52,-0.1904800534248352,-9.874130249023438,0.11669234186410904,0.7257775068283081,42.328392028808594,-9.996772766113281,-0.1469348520040512,0.14215679466724396,-0.0072752926498651505,-0.011507275514304638
0.6100000143051147,49,-0.21988220512866974,-9.869336128234863,0.10197612643241882,0.8195556402206421,42.328392028808594,-10.563336372375488,-0.12180454283952713,0.12262028455734253,-0.0076370504684746265,-0.011004327796399593
0.6200000047683716,49,-0.24928437173366547,-9.858253479003906,0.14930115640163422,0.6547062993049622,42.41038131713867,-10.782675743103027,-0.09039715677499771,0.09081776440143585,-0.002473115921020508,-0.012553680688142776
0.6299999952316284,49,-0.2796192467212677,-9.826281547546387,0.17893758416175842,0.663429856300354,42.06399154663086,-10.708012580871582,-0.05443314462900162,0.05646095424890518,0.0050916122272610664,-0.012025037780404091
0.6399999856948853,49,-0.3158167600631714,-9.820560455322266,0.14254043996334076,0.7125639319419861,41.91099166870117,-10.114581108093262,-0.010453137569129467,0.0233713760972023,0.014976656064391136,-0.010994368232786655
0.6499999761581421,49,-0.3570331037044525,-9.813794136047363,0.09017401188611984,0.7602868676185608,42.065093994140625,-9.724600791931152,0.036424074321985245,-0.005891572684049606,0.030213482677936554,-0.011523177847266197
0.6600000262260437,49,-0.37470993399620056,-9.81667709350586,0.09501142054796219,0.9416852593421936,41.8954963684082,-11.173431396484375,0.07217079401016235,-0.03467950597405434,0.04868944734334946,-0.012553345412015915
0.6700000166893005,49,-0.33935627341270447,-9.804117202758789,0.0854240208864212,0.9416852593421936,41.984683990478516,-10.795722007751465,0.09124406427145004,-0.06741125136613846,0.06543003022670746,-0.012029975652694702
0.6800000071525574,49,-0.2745116055011749,-9.76687240600586,0.10002367198467255,0.7134619355201721,42.290931701660156,-10.95422077178955,0.099189393222332,-0.09303542226552963,0.0802493542432785,-0.01150660589337349
0.6899999976158142,49,-0.19549885392189026,-9.75048828125,0.13881038129329681,0.5980032682418823,42.27958679199219,-11.181827545166016,0.09589352458715439,-0.10388895124197006,0.0880097821354866,-0.010989011265337467
0.699999988079071,49,-0.16797688603401184,-9.724485397338867,0.19362467527389526,0.5980032682418823,42.373050689697266,-10.884207725524902,0.08732243627309799,-0.10067258030176163,0.07736334204673767,-0.01100072916597128
0.7099999785423279,49,-0.20543281733989716,-9.698119163513184,0.23392672836780548,0.5705497860908508,42.9037971496582,-10.082803726196289,0.07393836975097656,-0.08910829573869705,0.05303211137652397,-0.012035583145916462
0.7200000286102295,49,-0.253370463848114,-9.703333854675293,0.26286375522613525,0.38299357891082764,42.368656158447266,-11.215929985046387,0.07165632396936417,-0.07199299335479736,0.015378457494080067,-0.01201147772371769
0.7300000190734863,49,-0.2909892499446869,-9.72836685180664,0.29499176144599915,0.6290488243103027,42.41086959838867,-11.301185607910156,0.06720256060361862,-0.055963560938835144,-0.013588295318186283,-0.00996076874434948
0.7400000095367432,49,-0.3067858815193176,-9.74427318572998,0.3265369236469269,0.6466242074966431,42.311920166015625,-10.10605525970459,0.06463825702667236,-0.047988396137952805,-0.03411468118429184,-0.011518491432070732
0.75,49,-0.33193910121917725,-9.72745418548584,0.31689122319221497,0.6431604623794556,42.176490783691406,-10.17968463897705,0.055958814918994904,-0.03840053081512451,-0.04711461439728737,-0.012029305100440979
0.7599999904632568,49,-0.3726668655872345,-9.752531051635742,0.30170875787734985,0.6638147234916687,41.994571685791016,-11.475441932678223,0.04982934147119522,-0.03309899941086769,-0.056040987372398376,-0.011512297205626965
0.7699999809265137,50,-0.3952292501926422,-9.775724411010742,0.252241849899292,0.46907445788383484,41.58278274536133,-10.850622177124023,0.037845589220523834,-0.030417906120419502,-0.05883435532450676,-0.011512297205626965
0.7799999713897705,50,-0.38599109649658203,-9.794078826904297,0.16573670506477356,0.09396204352378845,42.02873229980469,-11.133903503417969,0.019903330132365227,-0.023543914780020714,-0.0522744245827198,-0.011531882919371128
0.7900000214576721,50,-0.3502969443798065,-9.848402976989746,0.13290932774543762,0.2549627423286438,42.11048126220703,-10.33753776550293,-0.007474277168512344,-0.00643450440838933,-0.03516403213143349,-0.013068932108581066
0.800000011920929,50,-0.3423764407634735,-9.873696327209473,0.14058798551559448,0.424686998128891,42.16355514526367,-9.97313404083252,-0.04381398484110832,0.009298143908381462,-0.012343634851276875,-0.012042279355227947
0.8100000023841858,50,-0.3696911334991455,-9.875174522399902,0.23545661568641663,0.30833032727241516,42.15281677246094,-10.138091087341309,-0.07947728037834167,0.013862223364412785,0.00848640687763691,-0.012545310892164707
0.8199999928474426,50,-0.342761367559433,-9.861760139465332,0.3634586036205292,-0.003921255003660917,42.001522064208984,-10.335341453552246,-0.10674437880516052,0.020610984414815903,0.02685009315609932,-0.011512297205626965
0.8299999833106995,50,-0.31091639399528503,-9.919285774230957,0.4213181138038635,0.5587472915649414,42.001522064208984,-10.0520601272583,-0.11321108043193817,0.03632792830467224,0.04762497916817665,-0.011526190675795078
0.8399999737739563,50,-0.29885056614875793,-9.949055671691895,0.4500366151332855,0.4235323965549469,42.167457580566406,-10.735010147094727,-0.08358421176671982,0.06429283320903778,0.06319863349199295,-0.012551839463412762
0.8500000238418579,50,-0.31328514218330383,-9.934539794921875,0.4033672511577606,0.5017877221107483,42.21943664550781,-10.553647994995117,-0.03778088837862015,0.08760414272546768,0.06765436381101608,-0.012028468772768974
0.8600000143051147,50,-0.29221805930137634,-9.907015800476074,0.2685171067714691,0.8263548612594604,42.176002502441406,-10.998785972595215,0.0112829664722085,0.09787332266569138,0.06993640214204788,-0.01152669358998537
0.8700000047683716,50,-0.2633192539215088,-9.881780624389648,0.18470750749111176,1.0961432456970215,42.15782165527344,-11.732759475708008,0.0448177233338356,0.09815950691699982,0.06778155267238617,-0.012537024915218353
0.8799999952316284,50,-0.27634739875793457,-9.8491849899292,0.20015226304531097,0.8353350162506104,42.31667709350586,-10.436227798461914,0.051302872598171234,0.09406652301549911,0.052197303622961044,-0.010981645435094833
0.8899999856948853,50,-0.3385271728038788,-9.817633628845215,0.20886541903018951,1.0228911638259888,42.04910659790039,-11.758207321166992,0.043478649109601974,0.07731788605451584,0.03133291006088257,-0.010495521128177643
0.8999999761581421,50,-0.4245425760746002,-9.822848320007324,0.22160005569458008,0.9020444750785828,42.294837951660156,-11.061694145202637,0.029804274439811707,0.05366405099630356,0.010504831559956074,-0.012536270543932915
0.9100000262260437,50,-0.45284920930862427,-9.84466552734375,0.20484396815299988,0.9960790872573853,42.383785247802734,-10.32552433013916,0.018032316118478775,0.025500312447547913,-0.00008429573790635914,-0.010996627621352673
0.9200000166893005,51,-0.3836815655231476,-9.890762329101562,0.20889456570148468,1.206342101097107,42.15940475463867,-10.604801177978516,0.009121840819716454,-0.011639069765806198,0.001004119054414332,-0.011527697555720806
0.9300000071525574,51,-0.2779759168624878,-9.956270217895508,0.30946025252342224,1.3001203536987305,41.81167221069336,-11.699690818786621,-0.010139469988644123,-0.04258263483643532,-0.0004113110189791769,-0.012558870017528534
0.9399999976158142,51,-0.2863257825374603,-9.957632064819336,0.32178691029548645,1.393898367881775,41.99005126953125,-10.56656551361084,-0.026613496243953705,-0.05398773029446602,-0.004846625961363316,-0.012543135322630405
0.949999988079071,51,-0.32557305693626404,-9.95692253112793,0.35411888360977173,1.136682152748108,41.918067932128906,-10.670422554016113,-0.02239920198917389,-0.0493520051240921,-0.006532344035804272,-0.011512297205626965
0.9599999785423279,51,-0.38501399755477905,-9.936973571777344,0.3449540436267853,1.3910760879516602,41.95625686645508,-10.656988143920898,-0.010318092070519924,-0.03445259854197502,-0.011767334304749966,-0.011528367176651955
0.9700000286102295,51,-0.40960463881492615,-9.911840438842773,0.3227485716342926,1.30576491355896,42.17721939086914,-10.609064102172852,0.00112881266977638,-0.01042149867862463,-0.015869157388806343,-0.01253451406955719
0.9800000190734863,51,-0.3738512694835663,-9.914143562316895,0.33312278985977173,0.8779264092445374,42.364871978759766,-10.89040756225586,0.004061349667608738,0.024783076718449593,-0.009019504301249981,-0.010989011265337467
0.9900000095367432,51,-0.34637370705604553,-9.918981552124023,0.2863805592060089,1.0793375968933105,42.1016960144043,-11.836099624633789,0.004138883203268051,0.05193495377898216,0.004517667461186647,-0.010989011265337467
1,51,-0.3508151173591614,-9.888762474060059,0.2150433212518692,1.548228144645691,41.92331314086914,-10.986255645751953,0.005279902834445238,0.07589636743068695,0.015927866101264954,-0.01101412158459425
1.0099999904632568,51,-0.3505634367465973,-9.844955444335938,0.17188546061515808,1.1633658409118652,42.04020309448242,-11.2305269241333,-0.006037451792508364,0.09419489651918411,0.014879690483212471,-0.01255041640251875
1.0199999809265137,51,-0.3041802644729614,-9.791123390197754,0.17710170149803162,0.8848539590835571,41.948326110839844,-11.073190689086914,-0.023727282881736755,0.09361231327056885,0.016878487542271614,-0.012027045711874962
1.0299999713897705,51,-0.25507304072380066,-9.771624565124512,0.2156844139099121,0.8992221355438232,41.64646911621094,-10.97850513458252,-0.041983604431152344,0.0807633250951767,0.013396737165749073,-0.01152091845870018
1.0399999618530273,51,-0.2676718533039093,-9.754501342773438,0.24214448034763336,1.0104472637176514,41.44942092895508,-11.362802505493164,-0.05061868578195572,0.06243143603205681,0.0018353970954194665,-0.012018173933029175
1.0499999523162842,51,-0.28774702548980713,-9.73766803741455,0.2727425694465637,0.729112982749939,42.07375717163086,-10.324103355407715,-0.05001431703567505,0.029626473784446716,-0.014222892001271248,-0.010989011265337467
1.059999942779541,52,-0.2783312201499939,-9.755311965942383,0.3120538294315338,0.9773491621017456,41.77470397949219,-10.707366943359375,-0.034645192325115204,-0.019006136804819107,-0.03695986792445183,-0.011015627533197403
1.0700000524520874,51,-0.255265474319458,-9.757296562194824,0.231624573469162,1.1237250566482544,41.99554443359375,-10.500040054321289,-0.009974588640034199,-0.06945794075727463,-0.05271881818771362,-0.012532002292573452
1.0800000429153442,51,-0.2598549425601959,-9.738015174865723,0.20324119925498962,0.7972335815429688,41.90855026245117,-9.886844635009766,0.013084298931062222,-0.10880909115076065,-0.06168798357248306,-0.010989011265337467
1.090000033378601,51,-0.3022260367870331,-9.736320495605469,0.2660546898841858,0.40980565547943115,41.555328369140625,-9.261894226074219,0.02625460922718048,-0.13872705399990082,-0.06998466700315475,-0.011007257737219334
1.100000023841858,51,-0.3528877794742584,-9.758673667907715,0.2790078818798065,0.9365537762641907,41.92184829711914,-9.092287063598633,0.030395295470952988,-0.16115272045135498,-0.06766670942306519,-0.012035583145916462
1.1100000143051147,51,-0.37897369265556335,-9.771305084228516,0.23563146591186523,0.8427756428718567,42.45698928833008,-10.886404037475586,0.036646075546741486,-0.16727964580059052,-0.049559373408555984,-0.01206345483660698
1.1200000047683716,51,-0.3655606210231781,-9.729700088500977,0.2132948637008667,1.2177597284317017,42.24908447265625,-10.871160507202148,0.04276455566287041,-0.16273538768291473,-0.02028641290962696,-0.013558570295572281
1.1299999952316284,51,-0.30842921137809753,-9.69648265838623,0.21000193059444427,1.3999278545379639,42.05594253540039,-11.648279190063477,0.038029901683330536,-0.15246620774269104,0.012197813019156456,-0.010998469777405262
1.1399999856948853,51,-0.2612761855125427,-9.693338394165039,0.2186276763677597,1.217118263244629,42.1406135559082,-12.201924324035645,0.019818337634205818,-0.14206276834011078,0.03827717527747154,-0.011502754874527454
1.149999976158142,51,-0.22527112066745758,-9.681676864624023,0.2586820423603058,0.8429039716720581,42.3773193359375,-11.432427406311035,0.0049850791692733765,-0.12152440845966339,0.051969412714242935,-0.010989011265337467
1.159999966621399,51,-0.20152436196804047,-9.658194541931152,0.2890615463256836,0.9366820454597473,42.02055740356445,-11.526854515075684,-0.006638288032263517,-0.0924263447523117,0.06245175749063492,-0.010998720303177834
1.1699999570846558,51,-0.20815686881542206,-9.658483505249023,0.2910139858722687,1.1192350387573242,42.254817962646484,-11.353114128112793,-0.01411252748221159,-0.05095194652676582,0.05205715447664261,-0.011512297205626965
1.1799999475479126,51,-0.21795760095119476,-9.659526824951172,0.24555397033691406,0.6948602795600891,42.06972885131836,-10.548093795776367,-0.012876504100859165,-0.013879300095140934,0.04465102404356003,-0.011512297205626965
1.190000057220459,51,-0.2119024693965912,-9.652037620544434,0.18767988681793213,0.6993502974510193,41.8925666809082,-10.365052223205566,-0.023258157074451447,0.020680274814367294,0.03650980070233345,-0.011532217264175415
1.2000000476837158,51,-0.18825934827327728,-9.677693367004395,0.150787353515625,1.038670539855957,41.917701721191406,-10.600279808044434,-0.038506366312503815,0.052732668817043304,0.02810770832002163,-0.012548825703561306
1.2100000381469727,51,-0.20485542714595795,-9.748793601989746,0.16841767728328705,0.620581865310669,42.01226043701172,-9.818639755249023,-0.051419343799352646,0.0777793601155281,0.020120570436120033,-0.012025455944240093
1.2200000286102295,51,-0.25334087014198303,-9.81566333770752,0.21131326258182526,0.9956942796707153,42.190643310546875,-10.101922035217285,-0.06393778324127197,0.09333063662052155,0.00936283078044653,-0.011522508226335049
1.2300000190734863,51,-0.28890180587768555,-9.838537216186523,0.23790445923805237,0.8989655375480652,42.369022369384766,-9.989280700683594,-0.06592637300491333,0.10079094022512436,-0.0024568242952227592,-0.012035583145916462
1.2400000095367432,51,-0.30545344948768616,-9.855907440185547,0.230692058801651,0.8849822282791138,42.382320404052734,-10.557781219482422,-0.04688922315835953,0.09771707653999329,-0.008145435713231564,-0.012025204487144947
1.25,51,-0.30425429344177246,-9.888834953308105,0.18546517193317413,1.0158354043960571,42.257869720458984,-10.849846839904785,-0.017431357875466347,0.0817428007721901,-0.006115821655839682,-0.01152275875210762
1.2599999904632568,50,-0.31102004647254944,-9.909159660339355,0.15559561550617218,1.0730515718460083,42.14147186279297,-10.196866035461426,0.013946001417934895,0.0655582919716835,-0.0021824140567332506,-0.01201449055224657
1.2699999809265137,50,-0.3302217423915863,-9.906987190246582,0.17780108749866486,0.5103830099105835,42.31985092163086,-10.480147361755371,0.02701698988676071,0.04744899645447731,-0.000544393842574209,-0.01096775196492672
1.2799999713897705,51,-0.3607342839241028,-9.878216743469238,0.21702490746974945,0.7513067126274109,42.15855407714844,-10.853334426879883,0.035272061824798584,0.021664854139089584,0.005237258039414883,-0.009974578395485878
1.2899999618530273,51,-0.39669492840766907,-9.847577095031738,0.23230940103530884,0.8271245956420898,42.30594253540039,-11.162063598632812,0.051246341317892075,0.009113633073866367,0.013224396854639053,-0.011512297205626965
1.2999999523162842,51,-0.4294281601905823,-9.817777633666992,0.24884691834449768,1.0180162191390991,42.34657287597656,-10.820652961730957,0.06394065171480179,0.0009357029921375215,0.02230485901236534,-0.011512297205626965
1.309999942779541,51,-0.42554929852485657,-9.807086944580078,0.26893967390060425,1.0967847108840942,42.296302795410156,-10.066268920898438,0.07044778019189835,-0.004029392264783382,0.03848445415496826,-0.011512297205626965
1.3200000524520874,51,-0.4020690321922302,-9.805203437805176,0.2931121289730072,0.4957582354545593,42.51702117919922,-9.875993728637695,0.0724673867225647,-0.012278968468308449,0.05099288001656532,-0.011501248925924301
1.3300000429153442,51,-0.3559967577457428,-9.799510955810547,0.3018544614315033,0.6833143830299377,42.071067810058594,-11.009119987487793,0.0736084058880806,-0.014723926782608032,0.05739067867398262,-0.011033539660274982
1.340000033378601,51,-0.3188961446285248,-9.80224895477295,0.33274394273757935,0.9500239491462708,42.001522064208984,-10.867027282714844,0.07549885660409927,-0.007979091256856918,0.052961647510528564,-0.013037293218076229
